Fecha,AL30,ALUA,AUSO,BMA,BYMA,CEPU,CGPA2,COME,CVH,DICP,EDN,GGAL,LOMA,MIRG,MOLA,MOLI,MORI,PAMP,PR13,SUPV,TC23,TECO2,TGNO4,TGSU2,TRAN,TX26,TXAR,VALO,YPFD
28/9/2018,,22.6,108.2,172.05,359.85,41.15,47.45,4.49,337.75,788,51.3,105.65,72.45,370.6,297,50.9,2.25,50.95,412,63.9,104,143.9,65.2,120.05,48.4,,16.85,6.02,644.05
27/9/2018,,21.6,108.9,175.15,369.4,41.6,49,4.58,346.55,810,50.4,107.4,69.75,387.95,297,50.5,2.26,51.5,424,66.25,102.45,146.45,65.9,122.15,48.9,,16.5,6.13,641.4
26/9/2018,,20.95,107.5,182,379.85,42.35,49.35,4.64,358.8,824,51.45,113.1,72.65,404.4,290,50.3,2.26,50.9,422,70.05,105,142.5,67,125.9,50.6,,16.3,6.5,629.4
25/9/2018,,20.55,107.35,180.75,380.6,42.5,49.95,4.72,348.35,818,52.95,114.35,71.65,404.5,290,50,2.25,54.15,425,70.7,,146.9,66.9,123,51.75,,16.35,6.41,634.75
24/9/2018,,20.1,104,174.85,375.2,42.1,48.5,4.54,336.25,833,51.5,106.1,69.95,396.95,286,49,2.25,53.95,425,65.15,,141.3,67.05,121,51.6,,16.35,6.16,618.3
21/9/2018,,19.9,108.5,181.25,378.5,45.25,52,4.68,357,839,52.65,110.95,74,410.6,290,50.8,2.35,56.45,429,69.95,105,146.5,66.35,126.75,54.55,,16.6,6.34,638.6
20/9/2018,,19.95,107.95,178.55,390.2,46.15,52,4.51,348.8,813,51.25,108.25,75.55,412.7,299,48,2.38,56.55,420,68.7,,147,65.55,130.1,52.9,,16.7,6.58,659.75
19/9/2018,,19.95,104.5,162.8,368.7,44.2,51,4.35,333.05,785,48.15,98.95,65.5,410.35,298,45.8,2.35,52.2,410,63.4,99,146.9,62.1,128.9,50.9,,16.1,6.33,653.5
18/9/2018,,20.6,102,159.45,343.85,43,46.9,4.09,319.1,736,42.75,96.1,61.45,393.75,280,45,2.2,49.4,389,59.45,96.25,140.05,57.8,129.65,50.9,,15.35,6.12,635.7
17/9/2018,,20.5,98,158.05,336.35,41.4,40.5,4.03,308.9,729,42.9,93.9,62.65,383.5,280,44.5,2.2,48.65,389,59.6,96.5,137.05,55,127,49,,14.75,5.86,598.45
14/9/2018,,20.5,94.35,157.9,333.6,39.2,40.5,4.06,296.85,719,42.1,86.1,62.2,338,275,44,2.15,46.8,384,55.7,,139.8,53,117.15,47.4,,14.35,5.55,599
13/9/2018,,20.55,92.85,157.8,330.45,38.5,40.4,4.11,300.05,720,43.75,84.1,64.1,338.75,270,45,2.21,47.2,383,54.95,94,137.9,52.25,115.95,47.8,,14.65,5.44,598.8
12/9/2018,,19.85,92.5,157.75,331.05,36.45,39.85,4.11,305.8,714,43.85,86.55,60.9,346.55,265,44.5,2.24,45.7,384,57.15,,133.2,53,110.1,49,,14.45,5.61,575.45
11/9/2018,,20.1,91.2,153.95,333.35,35.85,39.9,4.12,304.95,705,43.65,84.9,59.45,344.2,269,43.5,2.25,44.9,384,56,,127.75,52.4,106.4,47.8,,13.75,5.6,559.9
10/9/2018,,20.4,92.55,157.95,335.55,36.45,41.2,4.17,299.85,715,43.3,86,57.85,350.35,273.9,43,2.28,45.75,384,56.85,93.95,126.65,53,109.8,47.55,,13.75,5.67,558.55
7/9/2018,,20.2,93.3,158.4,346.35,36.95,42,4.23,307,720,44,87.85,59.45,355.95,275,43,2.27,45.65,381,58.75,94.25,128.5,53,113.05,47.95,,13.7,5.69,571.6
6/9/2018,,19.55,92,167.85,351.8,37.7,40.9,4.25,300.15,728,45.85,92.65,59.4,342.8,260,43.8,2.29,45.85,385,59.95,,130.95,52.95,110.95,45.55,,13.9,5.64,573.95
5/9/2018,,20.35,87.45,160.15,348.85,32.9,39,4.18,288.8,728,45.25,82.95,58.3,327,260,43,2.25,45.35,386,54.4,,125.7,48.65,102.5,43.7,,13.1,5.41,573.85
4/9/2018,,21.1,84.45,144.9,338.05,32.7,37.5,3.95,289.15,705,40.6,78.3,56.4,312.9,265,40.5,2.21,41.85,386,49.8,,123.5,47,95,40.55,,13.1,5.22,560.55
3/9/2018,,21.75,87.4,162.4,354.05,35.25,39,4.15,291.15,705,45.5,86.75,56,328.3,270,42,2.2,43.9,389,52.5,,119.1,49.2,95.45,42.35,,13.4,5.36,552.65
31/8/2018,,23,89,163.35,370.3,35.9,37,4.22,289.55,704,45.4,86.1,56.45,346.85,285,43.25,2.18,46.35,384,51.45,,124.9,49.05,98.4,44.2,,13.8,5.32,566.7
30/8/2018,,21.8,79,135.35,322.55,32.95,33.1,3.88,254.8,665,39.25,75.1,53.75,306.8,271,41.45,2.05,41.35,373,42.55,,125.95,43.65,88,40.25,,12.65,4.9,549.65
29/8/2018,,19.9,78,130.35,318.65,30.55,34.45,3.57,253,700,40.8,74.45,50.55,309.6,241,39.55,1.9,37.7,378,38.1,,115.3,44.9,87.15,40.55,,11.9,4.74,515.35
28/8/2018,,18,78.9,135.2,322.4,29.45,35.8,3.62,258.4,712,42,76.1,50.6,315.95,235.1,38.5,1.91,37.75,380.55,37.95,,111.7,46.5,84,42,,11.6,4.77,492.65
27/8/2018,,18.85,81.5,137.6,335.15,29.35,37.65,3.74,258.95,713,41.4,79.55,51.5,331.05,235,38.35,2,37.25,380.5,38.2,,108.85,47.75,85.15,43.4,,12.05,4.91,495.15
24/8/2018,,19.15,82,138.4,345.3,28.6,38,3.71,252,705,41.1,80.7,50.5,336.85,235,38.25,1.85,36.1,381,38.4,96,110,46.95,79.1,42.05,,12.25,5.12,471.25
23/8/2018,,20.95,88,143.4,359.8,30.55,40.85,4.06,269.3,709,42,86.4,52.5,353.95,241,38.6,2,37.65,383,55.25,96.5,111.15,49.3,81.4,45.9,,12.85,5.5,487.7
22/8/2018,,20.95,90,145.2,368.95,30.5,41,4.1,286.65,709,42.75,88.95,51.7,358.8,243,39,2.13,38.8,382,57.2,,110,50.35,82.7,45.65,,12.65,5.43,487.7
21/8/2018,,20.7,91,139.05,368,29.05,42.35,3.94,295.75,720,42.3,85.35,52.5,355.55,245,39.8,2,38,383,54.15,96.5,107.8,48.95,79.2,44,,12,5.19,464.95
17/8/2018,,20,93.5,140.15,365.25,29.45,40.8,4.02,296.7,724,42.65,87.7,54.3,343.5,242,40,1.85,37.75,389,56.5,97,108,50.2,81.6,45.9,,12.2,5.07,448.2
16/8/2018,,20.45,95,143.7,375.8,30.5,41.2,4.1,302.5,716,43,93,54.8,347.45,235,39.7,1.7,38.3,385.1,60.15,,110.3,50.05,84.85,47.35,,12.45,5.28,454.2
15/8/2018,,20.7,94,147.8,368,30.5,40,4.12,296.3,677,42.35,95.5,56.1,344.45,229.9,39.7,1.75,38.7,383,63.3,,109.5,50.4,83.5,46.8,,12.75,5.19,453
14/8/2018,,19.95,93,145.3,352.3,29.75,38.7,4.05,276.1,675,41.25,91.1,57.95,330.45,230,39,1.75,38.75,371,61.55,,106.3,49.35,83.15,45.35,,12.75,4.96,454.75
13/8/2018,,19.15,88.7,145.05,353.85,29.55,39,3.91,245.6,665,42.3,91.05,55.1,299.75,230,39.5,1.75,40.1,374,60.6,,103.7,48.35,83.05,43.7,,11.8,4.67,445.75
10/8/2018,,19.35,91.95,153.45,359.9,30.45,41,4.07,263.05,665,43.4,93.6,54.9,321.8,241,39.9,1.88,41.55,384.5,65.15,,100.6,51.65,86.8,46.6,,12.75,4.99,444.7
9/8/2018,,18.35,93,158.15,349.65,30.25,41.75,4.14,270.5,690,42.95,95.6,53,343.25,260,40.5,1.89,41.65,380,66.15,,102.8,52,84,46.7,,12.95,5.12,431.95
8/8/2018,,17.85,93.5,151.6,342.55,30.4,43,4.05,278.1,710,43.75,92.85,54.45,342.6,254,43.5,1.85,40.85,389,64.7,,106.1,51.5,83.75,46.35,,13,5.06,427.8
7/8/2018,,19.1,101,163.3,365.25,31.6,44.8,4.1,291.75,720,46.4,95.6,56.85,363.8,254,43,1.87,41.9,389,68.25,95.5,110,54,87,50.15,,13.85,5.26,435.6
6/8/2018,,20.3,102.95,177.05,377.25,31.95,48.5,4.35,308.25,741,47.4,101.6,58.95,375.25,257,43.5,1.94,43.45,392,72.4,94,109.15,57,89,53,,14.75,5.55,444.8
3/8/2018,,20.8,103.4,179.75,380,31.25,49.5,4.36,324.35,729,46.8,102,59.6,383.85,252,43.4,2.04,43.7,391.5,72.7,,110,59.15,88.9,53.15,,15.65,5.68,451.9
2/8/2018,,20.25,102,173.7,379.6,31.35,48.5,4.26,331.75,707,46.55,100.15,58.7,387,252,44.5,2.25,43.7,390,72.2,92.5,109.1,58.95,88.1,51.6,,15.75,5.66,438.8
1/8/2018,,20.15,100.9,184.95,385.3,32.25,46.7,4.1,346.1,697,47.8,99.55,61.25,393.1,252,45.5,2.7,45.4,384,75.45,94,110.8,61.2,90.65,52.2,,15.65,5.7,443
31/7/2018,,19.7,102.9,187.25,385.7,31.55,46.35,4.06,345,691,47.55,97.4,62.05,395.9,248,45.4,3.9,46.45,384,74.5,,110.7,62.2,90.95,52.4,,14.8,5.75,451.1
30/7/2018,,19.8,103.5,190.6,385.75,31.2,45,4.05,336.05,688,47.45,97.9,63.3,392.25,235,43.7,3.9,46.3,386,72.45,,108,62,90.65,52.95,,14.8,5.77,447.75
27/7/2018,,20.35,105.95,195.85,381.9,30.9,46,4.06,335.7,683.5,47.25,100,63.9,399.9,235,44,3.9,46.25,388,74.25,92,109.5,59.5,90.8,50.9,,14.8,5.63,453.4
26/7/2018,,20.5,107,196.1,381.55,31.25,46.15,4.09,326.55,677.5,45.5,101.2,61.4,403.1,235,44,3.9,45,390,72.7,91,109.1,60,90.35,50.35,,15.05,5.75,456.8
25/7/2018,,21.65,104,194.35,379.8,31.5,46.85,4.11,328,676,45.9,101.95,59.85,398.45,236,44.45,3.9,44.1,390,71.7,,109.9,59.35,87.2,51.9,,15.1,5.84,472
24/7/2018,,21.45,100,187.1,367.9,30.75,43,3.95,321.35,674,43.7,99.2,57.05,375.85,230.5,45,3.89,42.6,390,65.45,,108.8,55.75,80.9,48.7,,15.05,5.47,468.45
23/7/2018,,21,100,185,366.1,30.8,41.4,3.89,330.75,671.5,41.8,97.2,57.95,358.95,236,45.5,3.9,41.9,390,62.9,,109.45,54.45,79.95,46.7,,14.3,5.27,453.55
20/7/2018,,20.1,100,188.15,366.9,30.3,41.1,3.77,312.7,673,42.9,98.75,60.1,360.4,227,42.55,,42.55,390,63.85,90,110.45,52.7,79.3,45.55,,14.05,5.33,449.6
19/7/2018,,18.95,99,184.7,355.3,29.35,41.1,3.6,276.7,670,43.9,95.6,57.2,349.65,220,44,,41.65,391,62.75,91,109.6,51.7,76.5,44.55,,13.8,5.25,430
18/7/2018,,19.6,99.75,185.5,360.05,28.7,41.15,3.65,280,665,44.65,97,57.35,356.05,210,44.3,3.7,42.4,386,65.35,91,112.95,50.2,77.65,44.85,,14.55,5.39,431.85
17/7/2018,,20,102.4,186.1,363.4,28.55,40.7,3.55,252.3,654.8,43.7,97.6,56.95,335.2,205,44.3,3.7,41.55,390,64.2,91.5,106,49.1,75.55,45.15,,14.55,5.25,422.9
16/7/2018,,19.8,100,180.2,367,28.35,40,3.47,253.7,645,45.25,93.75,56.6,331.85,200,44.15,3.5,41.05,369,64,92,102.85,48.95,74.55,43.15,,14.2,5.15,410.1
13/7/2018,,21,105.5,180.4,365.7,28.7,40.8,3.49,255.75,646.5,45.45,94.8,57.55,340,204,44.45,3.4,41.5,365,64.3,,101.05,48.85,76.4,44.15,,14.25,5.18,411
12/7/2018,,21.5,111,183.95,367.9,28.85,40.8,3.5,268.9,637,45.7,95.95,59.45,348.35,199,45.45,3.5,41.5,368,67.2,,100,45.75,78.7,44.2,,14.5,5.25,409.95
11/7/2018,,21.75,110,189.95,381.15,29.1,41.5,3.63,275.75,635,46.5,100.65,60.7,361.8,198,45.5,,42.15,373.5,70.15,91.5,100,44.3,79.45,46.55,,14.8,5.44,401.75
10/7/2018,,22.25,112.4,189.2,386.7,29.35,42,3.7,278.8,644,47.2,99.1,61.6,365.95,215,47,3.85,42.95,380,70.3,,99.75,46.05,76.65,48.55,,15.2,5.56,412.95
6/7/2018,,21.65,111.55,185.85,389.45,29.85,42,3.74,289.15,643.4,44.55,101.3,62.95,360.8,219,46,,41.85,380,71.65,,101.2,47,77.95,46.9,,14.75,5.63,407.35
5/7/2018,,21.1,111,189.5,380.05,30.45,42.5,3.76,298.35,648,47.05,101.45,64.75,363.55,216,44.6,3.9,42.8,386,73.1,92,102.05,47.4,79.65,46.9,,14.4,5.62,421.05
4/7/2018,,20.5,110.95,183.8,372.5,30.05,43,3.71,305.8,654,50.5,101.45,61.95,354.75,219,44.95,3.79,43.8,386,72.95,91.5,104,48.35,73.75,45.85,,13.8,5.72,422
3/7/2018,,20.2,102.25,185.95,372.1,29.95,41,3.64,303.75,667,49.2,99.8,61.95,322.7,230,43.7,3.8,42.2,380,71.3,95,102.55,46.8,73.75,43.35,,13.45,5.65,406.75
2/7/2018,,20.25,91,164.35,339.65,28,38.9,3.27,293.05,675,43.9,93.9,57.25,312.5,215,41.5,4,38.85,380,63.35,,97.7,41.85,68.9,38.45,,12.85,5.3,375.7
29/6/2018,,20.65,97.85,167.05,344.8,28.2,41.15,3.2,301.7,699.5,47.25,95.05,59.1,337.7,215,43,4.2,40.95,390,61.6,,102.55,43.95,69.15,40.9,,13.25,5.74,390
28/6/2018,,19.3,101,176.95,353.65,27.95,45.8,3.42,297.1,702,52.4,99.9,59.95,351.8,210,42,4.18,42.2,385,61.5,,110.35,45,74,45,,13.4,6.09,396.85
27/6/2018,,18.5,97.65,162.35,343.6,27.95,48,3.4,282.95,732,50.4,90.6,59,356.8,220,42.5,,41.2,395,57.15,,107,44.05,72.7,44.5,,12.95,5.81,389.4
26/6/2018,,19.8,103.3,179.45,374.2,31.75,52,3.89,329,740,53.6,101.7,65.75,410.75,235,45,,44.65,398,66.2,97,112,50.6,80.55,50.15,,14.65,6.69,417.1
25/6/2018,,19.8,101.75,183.4,385.35,32.75,53.5,3.89,332,755,53.95,102.15,67.4,412.9,230,47,,45.45,395,67.2,,112.9,52.45,83.45,51.85,,15.2,6.69,423.6
22/6/2018,,21.2,105.45,194.95,395.5,34.8,53.8,4.04,350.05,756.5,55.45,110.55,72.3,438.65,240,47.1,4.15,47.55,400,77.05,94.25,115.9,54.5,86.15,52.2,,16,7.2,458
21/6/2018,,20.75,101.45,201.95,399.85,36.3,54.5,4.16,341.75,759,59.65,115.6,69.5,436.5,248,46.9,4.2,49.6,400,83.65,,120.7,53.6,88.1,53.45,,16.4,7.44,470.2
19/6/2018,,19.05,94.3,179.7,343.45,36.1,52,3.88,313.4,752,58.3,108.4,67.95,417.2,231.5,44.2,4,48.6,385.1,78.4,,120.95,49.95,84.75,47.1,,15.8,6.29,465.8
18/6/2018,,17.9,90,164.35,314.7,36,51,3.66,285.6,755,56.5,103.45,63.3,410.7,205,43.5,3.9,45.4,391,73.6,,114.05,48.05,78,45.7,,15.45,5.69,446.15
15/6/2018,,19,97.9,184.75,351,38.6,54.9,3.92,318.05,759,60,114.2,69.9,474,224,45,4,50.45,394,83.45,,124,55.75,84.5,52.1,,16.15,6.13,481.05
14/6/2018,,19,97.25,191.95,355.45,38.55,55.9,3.92,315.3,759,59.1,114.5,69.45,474.55,217,45,4,49.8,396.5,84.15,,122,57.25,86.15,50.9,,16,6.13,479.55
13/6/2018,,18.35,102,201.4,368,38.15,56.3,3.9,319.2,774,59.75,117.9,67.65,501.8,195.1,44.5,3.8,50,400,88.9,,116.65,60.6,85.6,53.05,,15.5,6.18,459.85
12/6/2018,,17.7,103.15,206.85,390.2,38.25,56.7,4.01,335.25,791,59.65,121.05,68.9,513.1,200,44,3.95,50,398,94.55,,117.9,62.2,85.8,55.45,,15.9,6.5,456.3
11/6/2018,,18.15,106.35,213.35,405.45,39,60,4.2,339.95,797,61.4,128.1,70.25,519.2,212,44,3.8,51.55,400,99.65,,119.25,63.2,88.9,57.9,,16.1,6.83,471.8
8/6/2018,,17.85,106.5,208.2,400.3,38.95,59.1,4.23,334,795,60,127.4,69.9,527.25,180,43.5,4.2,50.6,399,98.45,,117.8,65.5,89.25,58.55,,16.1,7.03,461.55
7/6/2018,,16.9,105.9,202.55,388.15,36.7,56.5,4.08,321.45,782,57.7,118.85,67.9,484.85,165.25,43,4.1,48.5,398,94.55,99,114.95,64,85.05,56.95,,15.7,6.74,452.9
6/6/2018,,17,106.25,203.3,397.95,36.65,58,4.13,322.45,778,57.4,118.6,68.55,495.15,150,43.35,4,49.05,398,97.35,,113.05,65.75,87.65,57.1,,15.9,6.88,439.45
5/6/2018,,16.3,102.5,208.05,399.4,36,61,4.05,319.65,780,57.5,119.9,69.95,482.25,151,43.7,4,50,398.5,97.5,,113.6,65,88.6,54.55,,15.5,6.92,455.05
4/6/2018,,15.5,97.45,198.1,374.2,34.35,55,3.8,298.6,780,56,113.75,66.6,473.65,149,42,4.1,48.3,398,90.1,,110,60.3,84.05,50.95,,15,6.5,448.95
1/6/2018,,15.85,91.8,194.1,349.15,33.85,56,3.79,300.75,769,55.9,106.2,64.15,452.5,145.1,41,4.15,48,399,85.65,,110.5,58,85.4,50.6,,14.65,5.99,455.75
31/5/2018,,16.45,93.7,196.55,332.05,33.4,57.5,3.89,292.2,774,55.35,105.8,64.15,443,150,43,4.03,47.9,403,86.4,,109.65,59.25,84.3,50.55,,14.4,6.03,453.75
30/5/2018,,16.65,89.5,189.95,320.25,32.4,56.2,3.82,296.95,800,57.45,104.6,64.5,449.25,150,41.5,4.05,48.85,400,82.5,,108.65,58.3,83.65,50.45,,14.35,6.03,451.9
29/5/2018,,16.15,90,189.6,318.95,32.05,56.3,3.89,299.6,815,57.35,102.9,63.6,455,140.5,43,4,48.8,405,83.2,99.5,108.55,59.35,83.9,50.4,,14.35,5.98,465.15
28/5/2018,,16.8,93.45,192.3,331.6,31.85,60,3.96,311.55,820,60.1,103.75,59.2,485.55,141.6,42,,49.95,410,85.45,,105.1,62.5,86.1,52.3,,14.25,6.07,445.85
24/5/2018,,16.85,94.4,197.95,330.55,33.25,62,4.13,328.65,823,60,107.7,56.3,507.25,143,42.8,4.1,51.35,405,88.65,100.25,110.85,63.85,86.75,52.95,,14.65,6.29,470.5
23/5/2018,,17.2,90.4,195.35,346.05,32.55,63,4,338.3,820,58,108.4,64.3,516.7,145,44,,51.4,411,89.6,99.5,111.35,62.75,85.75,53.5,,15.25,6.47,475.75
22/5/2018,,17.35,97.9,197.55,365.25,32.9,66,4.17,339.2,819.5,58.25,111.6,73.7,542.5,145,44.6,,52,412,92.2,97.3,113.5,63.45,86.15,54.65,,15.85,6.75,478.85
21/5/2018,,17.45,98,198.5,372.1,33.9,67.75,4.24,340,812,58.4,114.45,74.8,558.35,150,45,4.2,52.45,405,100.3,98,114.5,66.6,87.05,56.3,,16.1,6.91,490.25
18/5/2018,,17.8,98.5,198.85,369.9,34.75,68.15,4.21,347.5,809,59.15,114.35,74.65,561.75,154.5,47.55,4.2,53.2,410,101.9,,113.25,67.95,88.15,57.65,,16.05,7,495
17/5/2018,,17.6,101,201.85,373.85,34.1,65.9,4.32,346.7,820,55.75,115.45,74.7,539.85,157,48,4.15,52.85,412,102.85,,113.05,67,87.95,59.55,,15.6,7.08,492.3
16/5/2018,,17.3,101.25,195.2,380.8,35.05,61.5,4.48,331.25,805,55.1,112.8,73.45,523.4,155,49.5,4.05,52.7,415,99.8,96.5,110.4,65.7,88.05,59.2,,15.8,6.99,484.35
15/5/2018,,18.05,99,182.8,349.9,33.85,54.8,4.38,335.6,780,54,110.6,72.8,540.05,148,48.1,4.1,52.5,398,97.1,,114.15,61.1,83.3,56.5,,16,6.13,480.3
14/5/2018,,17.75,93,181.05,340.2,33.35,50,4.1,338.7,701,53.4,112.35,71.75,545.85,148,47,3.9,52.85,390,97.6,95.5,111.6,60.05,85.05,53.75,,15.6,5.65,512.55
11/5/2018,,16.25,103.7,182,347.75,30.6,50.8,3.81,349.7,760,52.7,120.85,81.05,554.35,140,45,3.99,50.6,400,102,,107.05,58.05,82.95,50,,14.75,5.82,502.15
10/5/2018,,16.25,103.7,182,353.4,30.6,50.8,3.81,353.05,760,52.7,120.85,83.15,558.55,140,45,3.99,49.95,400,106.4,,112.15,58.05,82.55,50,,14.6,6.19,478.45
9/5/2018,,15.35,95.9,171.2,340.05,28.15,47.5,3.75,339.95,750,50.25,114.2,78.3,514.5,140,42,3.8,45.65,400,104.5,,112.3,52.3,73.6,46.9,,14.15,6.03,454.3
8/5/2018,,13.8,98.9,164.1,311.05,26.9,46.95,3.58,334.8,780,48.75,104.45,74.95,501,139,40,3.8,42.1,405,95.55,,110.9,49.2,71.05,42.25,,12.95,5.58,432.1
7/5/2018,,14.15,102.9,178.45,315.8,27.65,52,3.82,363.4,825,51.15,109.7,77.3,523.4,139,40,3.8,44.3,406,95.2,,118.95,53.4,73,46.4,,13.95,5.81,437.8
4/5/2018,,15.05,108.5,182.9,334.1,29.9,54.5,3.83,382,838,52.6,115.05,79.8,551.65,139.5,44,3.9,46.4,406,102,95,122.25,55.6,74.7,48.95,,14.8,6.24,433.35
3/5/2018,,15.35,109.8,203.05,329.65,31.15,53,3.8,394.5,850,55.1,119.35,83.5,582.5,139.5,45,4,46.9,405,105.8,96.5,124.55,57.95,80,49.25,,14.85,6.51,446.4
2/5/2018,,15.35,110.45,198.15,359.45,31.6,55,3.89,399.4,852,55.55,122.5,79.45,598.95,140,46.2,4.1,46.75,410.01,107.75,100.5,123,56.15,78.05,51.2,,14.8,6.91,441.35
30/4/2018,,15.05,111.8,198.7,374.95,31.8,59,4.03,409.3,858,54.05,128.4,84.4,593,141,43.8,4.3,45.15,417,113.5,,123,56.9,78.05,52.65,,14.75,7.22,456.55
27/4/2018,,15.05,111.8,198.7,374.95,31.8,59,4.03,409.3,858,54.05,128.4,84.4,593,141,43.8,4.3,45.15,417,113.5,,123,56.9,78.05,52.65,,14.75,7.22,456.55
26/4/2018,,14.7,106.4,199,359.9,31.1,53.5,4.03,398.1,858,54.5,123.5,83.8,572.4,146,45,4.3,45.15,415.5,110.85,,122.6,55.2,75.9,49.9,,14.45,6.99,459.9
25/4/2018,,14.75,116.5,204.7,376.75,31.6,58.1,4.18,400.05,858,54.85,125.3,84.2,583.65,144,46,4.3,45.35,416.5,110,,121.4,58.85,76.9,52.65,,14.55,7.88,451.8
24/4/2018,,14.8,118.95,215.8,381.7,32.4,59.45,4.24,411.25,866.75,56,131.95,84.5,590.05,145,45.2,4.35,46.25,416.5,115.5,,122.6,60.35,77,54,,15.05,7.75,453.85
23/4/2018,,15.5,120.85,216.95,386.6,32.55,61.5,4.31,417.5,865,55.8,130.9,87.2,613.65,148,45.5,4.35,45.7,416.6,115.5,,122.85,62.9,77.65,56.25,,15.35,7.68,459.85
20/4/2018,,15.5,123.45,215.05,389.7,32.75,62.5,4.34,424.6,865,56.75,130.65,86.15,618.6,148,45.75,4.35,45.85,417.5,116.45,,122.05,64.5,78.45,57.5,,14.7,8.11,457.25
19/4/2018,,15.7,121.8,219.75,389.05,32.4,58,4.38,418.2,869,57.5,132.85,86.2,612.25,148,46,4.4,46.25,415,116.5,,123.9,65.65,80.85,57.9,,14.4,8.16,463.2
18/4/2018,,15.35,123.25,219.05,394.4,33.35,59.9,4.46,425.3,875,56.3,134.15,89.1,621.3,148,47,4.5,46.8,419.5,121.05,103.5,122.55,64.85,82.45,59.6,,14.4,8.26,458.85
17/4/2018,,15.05,124.9,221,395.7,33.1,61.5,4.39,432.55,875,56.2,134.45,85.7,614.35,148,47,4.45,47.6,419.5,122.2,103.75,123.6,65.05,83.05,59.7,,14.35,8.2,455.65
16/4/2018,,14.8,125.1,213.85,390.35,33.05,62,4.32,439.55,878,57.05,129.1,86.65,605.65,148,46.5,4.45,46,421,121.75,,123.8,65.15,81.8,60.15,,14.35,8.02,442.1
13/4/2018,,14.5,124.25,217.1,403.6,33.7,64.8,4.31,444.75,879,58.25,132.55,87.5,626,150,48.15,4.5,47.45,416.05,123.85,,124.45,66.85,82.2,61.3,,14.6,8.01,451.8
12/4/2018,,14.55,122.5,219.65,411.2,34.15,67.45,4.34,453.25,878,58.8,134.9,89.2,628.95,151,48.6,4.4,47.65,421,125.6,,124.95,67.35,83.85,61.45,,14.7,8.32,451.6
11/4/2018,,14.65,121.4,219.3,418.55,34.3,66,4.28,452.75,876,57.05,132.7,88,627.6,151,49,4.4,46.85,425.75,123.3,,126.9,67.65,85.5,61.7,,14.55,8.69,446.6
10/4/2018,,14.8,119.65,221.35,432.3,34.65,68,4.26,460.25,879.75,57.65,135.7,89.2,609.25,152.8,48.95,4.4,47.55,423,125.1,,125.75,68,84.2,62,,14.5,9.03,443.55
9/4/2018,,14.35,118.5,218.9,424.75,34.85,66.95,4.17,457.45,880,58.1,133.8,88,600.05,152.95,49,4.2,48.25,425,122.55,,125,67.6,82.85,60.1,,13.95,8.97,434.1
6/4/2018,,13.8,114,220.05,421.2,34.75,67.9,3.93,454.85,876,58.15,134.45,88.9,596.75,155,50,4.2,48.35,424.8,124,,125.85,67.65,84.6,57.9,,14.1,8.92,429.25
5/4/2018,,14.25,114.8,222.95,422.65,34.9,68.3,3.94,457.35,878,58.45,134.55,87.1,592,152.5,50,,48.8,423.5,125.8,,122.75,67.95,85.55,58.2,,14.25,8.88,433.3
4/4/2018,,13.65,114.6,220.4,415.4,34.5,68.95,4,454.1,875,57.6,133.95,87.9,584.7,152,50,4.4,47.9,426,125.35,,121.55,67.95,86.15,57.6,,13.55,8.3,429.45
3/4/2018,,13.7,114.2,221.15,414.1,33.95,69.3,3.99,456,871.25,57.45,134,86.5,586,157,50.9,4.4,47.55,425,126.25,,121.5,67.3,85.5,57.9,,13.7,8.55,434.8
29/3/2018,,13.6,112.65,215.25,397.65,34.9,66,4.04,469.9,872,56.8,131.3,86.4,582.95,158,50.9,4.4,48.25,423,122.15,,124.85,65.5,81.75,56.7,,,8.59,432
28/3/2018,,13.6,112.65,215.25,397.65,34.9,66,4.04,469.9,872,56.8,131.3,86.4,582.95,158,50.9,4.4,48.25,423,122.15,,124.85,65.5,81.75,56.7,,,8.59,432
27/3/2018,,13.2,108.55,217.25,392.35,34.75,68.7,4.05,469,867.75,57.1,131.65,86.5,588,158,51.5,4.4,48.7,423,122,103.1,125.4,65.5,82,56.55,,,8.25,430.85
26/3/2018,,13.6,111.35,219.2,396.75,34.7,72.25,4.08,471.5,863,57.9,130.25,84.5,588.25,160,51.5,4.45,49.55,421,123.4,,128.4,66.15,80.25,57.4,,,8.1,440.55
23/3/2018,,14.1,111.6,216.9,382.75,34.9,75.95,4.07,467.95,862.5,57.05,128.15,83.5,587.5,160,52,4.45,49.25,420,121,,128.1,66.05,78,56.7,,,7.66,422.75
22/3/2018,,14.55,113.45,218.2,385.3,35.55,78.45,4.09,468,863,57.6,131.45,84.75,597.7,160,52.5,4.45,49.75,419.25,121.7,,129.9,66.3,79.3,58.15,,,7.86,431.05
21/3/2018,,14.3,114.55,221.95,390.25,34.95,79.3,4.15,467.95,862,57.05,133.4,86.8,593.1,160,52.5,4.25,50.25,421,124.9,102.3,129.75,67.5,82.85,59.7,,,7.98,444.5
20/3/2018,,13.8,114.45,215,389,34.5,78.75,4.08,477.5,861,57.1,130.6,86.95,577.05,159,51.75,4,50.35,420,121.9,102.3,131.45,67,82.5,58.6,,,7.84,431.5
19/3/2018,,13.75,119.05,216.9,388.65,34,78.95,4.08,447,857.05,58,127.5,86.5,593.3,157,51.7,,49.8,419,119.4,101.7,131.55,68.1,83.85,59.65,,,7.53,426.4
